hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Attrition_Yes
8.116948906738056,5,2,3,3.0,1.0,3.0,56,4,3,1,4,25870,4.0,8,0,19.0,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
8.51558121374361,11,1,3,4.0,1.0,4.0,45,14,3,1,1,54730,4.0,8,0,17.0,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5.835689424363889,15,3,3,4.0,2.0,3.0,27,2,3,1,1,23670,1.0,8,1,5.0,2,5,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6.345967202141667,10,3,4,4.0,4.0,2.0,59,4,2,1,2,165950,6.0,8,1,25.0,2,9,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5.783248549754444,14,2,3,3.0,4.0,3.0,26,8,3,1,1,30330,1.0,8,0,5.0,2,5,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.060059125390278,5,2,3,3.0,2.712380300957592,3.0,36,8,3,1,3,69620,4.0,8,2,4.0,2,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
5.6092157518963885,21,3,3,1.0,4.0,3.0,33,26,2,1,1,42300,0.0,8,0,15.0,0,14,4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.963438197233334,7,3,3,2.0,1.0,4.0,27,11,4,1,4,66320,0.0,8,0,6.0,3,5,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
8.133493975903612,8,2,3,3.0,4.0,3.0,45,17,2,1,2,79910,0.0,8,2,21.0,2,20,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
7.329690986166667,6,2,3,3.0,1.0,3.0,30,20,3,1,3,48100,8.0,8,0,8.0,3,4,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5.797469879518055,20,2,3,3.0,4.0,2.0,27,3,3,1,1,66940,1.0,8,1,6.0,2,6,1,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
10.050332440874444,15,3,3,3.0,2.0,3.0,47,19,5,1,2,28270,8.0,8,1,28.0,3,22,14,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.465740740740555,22,3,3,3.0,1.0,4.0,52,21,5,1,3,28890,1.0,8,1,34.0,2,34,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
6.2904038375725,18,2,4,1.0,3.0,1.0,46,4,1,1,1,67120,6.0,8,1,26.0,3,3,0,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
6.009721106648611,10,3,3,3.0,1.0,3.0,41,5,3,1,1,121690,1.0,8,0,5.0,2,5,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7.565435073627778,14,4,3,3.0,1.0,3.0,41,10,4,1,4,57430,2.0,8,3,7.0,2,5,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7.766144578313056,4,3,3,3.0,4.0,3.0,32,1,3,1,2,136640,3.0,8,0,10.0,6,7,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
7.486918786256111,7,3,4,3.0,4.0,3.0,22,3,3,1,1,132690,1.0,8,1,2.0,2,2,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
7.149326193663334,21,3,3,3.0,1.0,4.0,25,5,3,1,4,27560,1.0,8,2,5.0,2,5,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6.105315707273333,14,3,3,4.0,3.0,3.0,32,5,3,1,1,96020,1.0,8,1,10.0,3,10,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
8.116000669343888,10,3,3,4.0,3.0,3.0,32,9,3,1,2,50700,4.0,8,1,10.0,6,8,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5.807373940205,9,3,3,2.0,4.0,3.0,33,1,4,1,4,44650,0.0,8,0,6.0,3,5,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5.953782909415278,6,2,3,2.0,1.0,3.0,39,4,3,1,2,98520,0.0,8,1,21.0,5,20,11,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
6.687266845158334,5,2,3,1.0,3.0,3.0,42,10,3,1,2,28370,2.0,8,1,19.0,0,5,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.667801204819167,18,2,3,3.0,4.0,3.0,34,28,4,1,5,103250,1.0,8,1,9.0,3,9,7,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7.165663766175555,4,3,3,2.0,2.0,2.0,27,3,2,1,2,135770,1.0,8,1,6.0,2,5,1,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
6.683171575189444,11,3,3,4.0,3.0,3.0,18,7,3,1,1,38120,1.0,8,0,0.0,3,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7.498154841588334,19,3,3,4.0,3.0,3.0,55,7,3,1,3,22720,2.0,8,1,21.0,2,5,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6.872951807228889,8,3,3,1.0,4.0,3.0,44,3,1,1,1,23450,3.0,8,2,24.0,0,22,5,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5.503881079875,20,3,3,1.0,1.0,4.0,44,5,3,1,1,63220,4.0,8,1,10.0,2,3,1,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6.188954707719722,5,2,3,3.0,4.0,3.0,20,18,4,1,1,84120,1.0,8,0,2.0,2,2,2,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False
8.693284248103334,8,2,3,3.0,2.0,3.0,33,1,3,1,2,21760,1.0,8,1,6.0,2,6,1,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6.722025881302778,18,3,3,4.0,4.0,3.0,52,1,4,1,5,97380,0.0,8,2,5.0,2,4,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5.521642124051667,24,2,3,2.0,2.0,3.0,27,11,2,1,1,43930,1.0,8,1,8.0,2,8,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
6.435205265506389,14,2,3,4.0,1.0,3.0,42,11,1,1,4,60320,0.0,8,0,23.0,2,22,13,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.2631046407852775,19,2,3,3.0,3.0,2.0,50,19,4,1,3,31950,2.0,8,0,5.0,4,3,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6.842600401606389,8,3,3,1.0,3.0,3.0,30,26,3,1,2,44200,9.0,8,0,9.0,3,7,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7.396790495314445,10,3,3,2.0,1.0,3.0,41,24,1,1,1,26610,7.0,8,1,22.0,2,18,11,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
6.423173806336389,9,3,3,4.0,3.0,3.0,23,7,2,1,3,105520,2.0,8,0,4.0,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9.28184181169111,11,3,3,2.0,4.0,2.0,36,10,4,1,3,86860,1.0,8,0,18.0,2,18,4,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
8.193987059348334,9,3,3,4.0,1.0,3.0,45,1,5,1,2,20880,4.0,8,3,18.0,2,5,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
9.511185854529169,15,2,3,3.0,4.0,3.0,59,16,4,1,5,186650,3.0,8,0,30.0,3,5,4,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7.076050870147222,8,2,3,2.0,3.0,3.0,32,15,3,1,1,101690,1.0,8,0,12.0,6,11,5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
10.61658634538139,2,1,3,2.7154109589041098,4.0,2.0,35,9,3,1,2,173990,6.0,8,0,7.0,3,2,2,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
7.055689424363889,14,3,3,4.0,3.0,3.0,23,2,3,1,3,18780,1.0,8,1,1.0,2,1,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6.634030566711111,10,2,3,3.0,1.0,3.0,40,1,4,1,2,30680,3.0,8,0,20.0,3,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.210493083444722,17,3,3,3.0,3.0,2.0,28,21,1,1,3,79780,1.0,8,2,5.0,2,5,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
10.675884649709722,3,3,4,2.7154109589041098,2.0,3.0,31,1,3,1,4,28670,0.0,8,0,3.0,5,2,2,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
7.040577867023611,8,4,4,4.0,2.0,3.0,32,22,4,1,1,29730,3.0,8,0,12.0,0,7,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7.473160419455556,11,1,3,2.0,2.0,1.0,41,3,3,1,3,35970,3.0,8,1,11.0,2,3,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7.224278224006944,12,3,3,3.0,1.0,3.0,28,1,2,1,3,44770,1.0,8,0,3.0,6,3,1,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
8.849162204372778,14,3,3,2.0,3.0,3.0,29,3,3,1,3,59160,6.0,8,0,5.0,2,3,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
6.832543507362778,9,1,3,1.0,2.0,3.0,36,1,3,1,2,28380,1.0,8,2,5.0,5,5,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.284019410977222,20,1,3,4.0,4.0,2.0,37,14,4,1,3,65770,1.0,8,0,14.0,1,14,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7.751382195448333,4,3,3,2.7154109589041098,4.0,2.0,21,1,3,1,2,104000,1.0,8,1,1.0,2,1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
9.57092369477889,17,3,3,4.0,4.0,3.0,26,8,3,1,2,157870,1.0,8,2,8.0,5,8,7,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
9.541850736278333,7,2,3,4.0,2.0,3.0,29,1,3,1,3,42840,4.0,8,0,10.0,5,4,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
9.851604194555833,3,3,3,4.0,3.0,2.0,39,1,1,1,1,42840,4.0,8,1,12.0,0,1,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
9.709125390450556,6,3,4,3.0,3.0,3.0,49,1,3,1,3,73140,7.0,8,0,25.0,2,7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
6.423100178491667,17,3,4,1.0,4.0,3.0,56,1,2,1,5,25590,1.0,8,0,5.0,3,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
8.224201249441945,16,2,3,3.0,1.0,3.0,35,3,2,1,1,63880,3.0,8,0,4.0,6,2,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6.086103302097222,12,2,3,4.0,3.0,3.0,38,8,2,1,2,32010,1.0,8,1,5.0,3,5,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5.943022088353334,17,3,3,1.0,3.0,3.0,34,1,2,1,2,86210,1.0,8,1,5.0,1,5,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7.137511155733889,5,3,4,4.0,2.0,2.0,37,1,3,1,1,170680,3.0,8,0,8.0,6,4,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
9.251898705934725,9,3,3,3.0,3.0,2.0,35,6,4,1,1,119960,1.0,8,2,16.0,3,16,10,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.219972110664722,9,3,3,4.0,2.0,2.0,22,1,3,1,4,129360,1.0,8,2,4.0,3,4,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.943469433288612,14,3,3,4.0,3.0,3.0,38,8,2,1,5,49300,9.0,8,0,14.0,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.060496430165,18,2,3,3.0,4.0,1.0,28,4,4,1,2,54330,1.0,8,1,5.0,4,5,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
9.736163543061112,16,2,4,4.0,1.0,3.0,50,20,2,1,5,154020,4.0,8,0,25.0,3,3,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6.403115796519167,7,3,3,4.0,2.0,2.0,32,5,4,1,5,50030,0.0,8,0,10.0,5,9,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
8.643457161981111,18,3,3,3.0,2.0,3.0,27,2,3,1,1,168230,0.0,8,0,6.0,3,5,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
5.675418340026667,16,2,3,4.0,3.0,3.0,25,5,1,1,4,139730,1.0,8,0,7.0,3,7,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
9.250929272646111,4,3,3,3.0,4.0,2.0,30,7,3,1,2,14830,5.0,8,0,12.0,3,0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
9.018544176706667,15,3,3,4.0,1.0,3.0,50,17,3,1,1,173280,4.0,8,2,20.0,1,3,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
6.480602409638333,12,3,3,1.0,2.0,3.0,50,2,2,1,1,29600,1.0,8,3,32.0,2,32,10,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5.690745203034167,15,3,3,1.0,4.0,3.0,33,26,2,1,1,42300,0.0,8,0,15.0,0,14,4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7.849943105756111,6,3,3,4.0,1.0,3.0,33,8,5,1,2,82240,6.0,8,0,14.0,3,10,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
7.2014736724675,20,3,3,1.0,4.0,3.0,36,24,3,1,2,61200,0.0,8,0,10.0,2,9,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6.933509593931111,5,2,3,2.0,2.0,3.0,51,20,3,1,2,148140,2.0,8,1,14.0,2,4,3,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7.042668451583889,15,2,3,3.0,1.0,3.0,30,20,3,1,3,48100,8.0,8,0,8.0,3,4,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9.5693652387325,15,3,3,4.0,3.0,1.0,32,23,1,1,3,24680,0.0,8,0,4.0,2,3,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
10.169853859883888,2,3,3,1.0,4.0,4.0,39,17,4,1,2,104750,3.0,8,1,8.0,3,5,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.4741387773313885,18,3,3,3.0,1.0,3.0,26,14,3,1,2,75100,0.0,8,3,7.0,3,6,0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
10.536275100401388,10,3,4,1.0,1.0,3.0,26,9,3,1,1,162910,1.0,8,0,5.0,3,5,3,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7.093365684961944,15,2,3,4.0,4.0,2.0,58,2,2,1,1,43850,1.0,8,1,40.0,2,40,15,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
6.408486166889722,10,3,4,3.0,2.0,4.0,33,7,3,1,2,112450,0.0,8,0,8.0,3,7,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5.548112449799167,23,3,3,2.0,4.0,2.0,34,2,2,1,2,65860,9.0,8,1,9.0,3,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
9.255489736724444,16,2,4,3.0,4.0,3.0,22,22,4,1,1,26540,0.0,8,0,1.0,5,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True
6.870228692547777,17,3,3,3.0,4.0,2.0,51,6,2,1,1,131160,1.0,8,0,1.0,6,1,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.076161311914166,20,3,3,1.0,1.0,4.0,56,10,4,1,2,42580,2.0,8,0,5.0,2,3,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
7.275842257920556,20,3,3,1.0,3.0,2.0,54,14,3,1,3,66740,3.0,8,1,9.0,2,4,2,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
8.065640339134166,4,3,4,3.0,1.0,3.0,31,28,4,1,2,25930,0.0,8,0,4.0,2,3,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7.126049754573611,10,2,4,3.0,4.0,4.0,32,7,3,1,3,44030,2.0,8,0,10.0,3,5,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8.907011378848612,5,2,3,3.0,4.0,2.0,36,9,3,1,4,142750,3.0,8,1,7.0,5,3,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7.246830655956945,18,4,3,3.0,3.0,2.0,29,23,4,1,2,45370,6.0,8,1,5.0,5,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.050090361445555,13,3,3,4.0,2.0,4.0,19,15,3,1,2,160640,1.0,8,1,1.0,3,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
9.113620035698334,7,3,3,1.0,4.0,2.0,32,1,1,1,1,30220,1.0,8,1,6.0,3,6,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.968299866131112,16,2,3,1.0,2.0,2.0,50,3,4,1,4,61420,3.0,8,2,28.0,3,8,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.218198348951111,16,3,3,3.0,1.0,2.0,21,1,4,1,1,57750,1.0,8,0,1.0,2,1,1,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
8.547379518072223,20,2,3,1.0,3.0,3.0,41,23,3,1,2,26700,2.0,8,2,10.0,2,8,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
7.455620258812778,17,3,4,3.0,4.0,3.0,25,6,2,1,1,27680,0.0,8,1,5.0,0,4,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8.835515394912777,15,3,3,1.0,2.0,3.0,36,1,3,1,2,53090,3.0,8,0,15.0,5,5,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
9.294872824631666,3,3,3,2.0,3.0,3.0,29,3,3,1,3,59160,6.0,8,0,5.0,2,3,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
7.433334448906667,18,3,4,3.0,3.0,3.0,26,22,4,1,1,20240,1.0,8,0,8.0,2,8,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
7.113221775992778,7,2,3,4.0,1.0,2.0,41,10,2,1,3,79450,4.0,8,1,21.0,6,7,7,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.500982820169444,7,3,3,4.0,4.0,3.0,31,6,3,1,1,45340,1.0,8,0,1.0,2,1,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
6.763322177599167,21,3,3,4.0,2.0,2.0,33,2,4,1,1,25960,8.0,8,1,13.0,4,11,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
7.551838464970833,11,4,3,3.0,4.0,3.0,38,4,4,1,1,70820,1.0,8,0,2.0,3,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
6.653948014279167,9,3,3,1.0,1.0,2.0,59,1,3,1,1,166060,7.0,8,0,28.0,6,21,7,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
6.757186523873056,7,3,3,4.0,2.0,3.0,41,29,1,1,1,23790,1.0,8,0,22.0,6,22,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
6.942819053993611,19,1,3,1.0,1.0,3.0,26,5,4,1,2,46820,1.0,8,1,6.0,3,5,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6.174462293618889,19,3,3,1.0,4.0,4.0,46,18,1,1,1,59800,4.0,8,1,28.0,2,7,4,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7.322629406514722,12,3,3,4.0,4.0,4.0,29,6,2,1,1,41150,1.0,8,0,11.0,1,11,3,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
8.918717090584444,15,2,3,2.0,3.0,3.0,36,11,3,1,1,131910,1.0,8,1,10.0,2,10,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5.616551762605833,18,3,3,4.0,1.0,3.0,31,2,3,1,3,21680,0.0,8,1,2.0,2,1,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5.504354082998611,20,3,3,4.0,1.0,3.0,46,25,1,1,5,34330,7.0,8,0,17.0,3,4,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6.634467871485834,17,2,3,2.0,4.0,3.0,28,2,2,1,3,28580,1.0,8,0,7.0,2,7,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
6.57432507809,12,3,3,1.0,3.0,3.0,56,1,2,1,2,52280,2.0,8,0,18.0,4,5,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7.478524096385278,13,3,3,4.0,4.0,3.0,32,21,3,1,1,44500,0.0,8,0,4.0,3,3,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10.365647032574724,3,3,3,2.0,1.0,2.0,29,29,3,1,1,23070,1.0,8,1,7.0,0,7,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
6.392993083444722,18,3,3,2.0,2.0,2.0,37,1,4,1,5,39440,6.0,8,2,8.0,3,6,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6.490909192324723,11,2,4,1.0,3.0,1.0,46,4,1,1,1,67120,6.0,8,1,26.0,3,3,0,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
8.473469433288612,6,4,3,1.0,3.0,2.0,55,19,3,1,1,46800,6.0,8,3,24.0,0,19,3,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True
7.284156626505833,6,3,4,3.0,2.0,3.0,33,9,1,1,3,32950,6.0,8,2,7.0,2,3,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
5.721664435519722,15,3,3,2.0,4.0,3.0,43,16,2,1,1,67820,0.0,8,1,10.0,2,9,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6.521971218206111,6,3,3,3.0,1.0,3.0,28,2,3,1,2,111590,1.0,8,0,5.0,2,5,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.405162873716945,11,3,3,3.0,4.0,4.0,37,1,3,1,2,53460,4.0,8,0,7.0,2,5,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6.342000223114445,15,4,4,2.0,2.0,3.0,36,25,1,1,2,31170,6.0,8,1,7.0,2,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7.270711735831944,17,4,3,2.0,4.0,2.0,42,9,4,1,1,92080,1.0,8,1,24.0,2,24,14,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7.567716421240278,14,3,3,1.0,3.0,3.0,48,2,4,1,2,45540,2.0,8,2,19.0,3,2,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
10.080995091476945,17,4,3,4.0,1.0,3.0,39,11,3,1,1,160150,1.0,8,0,21.0,3,21,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
5.978937974118611,20,3,3,4.0,1.0,3.0,28,1,2,1,1,176390,0.0,8,1,6.0,0,5,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
8.339228023203889,13,2,3,1.0,3.0,4.0,52,2,3,1,1,45070,1.0,8,0,33.0,3,33,15,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
6.565710620258611,12,3,3,3.0,2.0,4.0,35,18,5,1,2,65380,2.0,8,1,15.0,3,7,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.168944667558889,21,2,3,2.0,2.0,4.0,44,23,2,1,1,195860,4.0,8,0,17.0,3,3,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7.665116019633888,13,2,3,4.0,2.0,3.0,40,1,3,1,1,39310,8.0,8,0,3.0,2,1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6.278994868362222,21,2,3,3.0,1.0,3.0,40,1,4,1,2,30680,3.0,8,0,20.0,3,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
