hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Attrition_Yes
8.333794065149444,8,2,3,4.0,3.0,3.0,20,1,3,1,1726,5,61620,1.0,12,8,3,1.0,2,1,1,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
6.8838933511825,18,3,3,3.0,4.0,2.0,51,6,2,1,2941,1,131160,1.0,11,8,0,1.0,6,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.514476796073056,17,2,3,1.0,2.0,2.0,49,25,2,1,420,2,43450,4.0,15,8,0,29.0,3,26,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5.947940651494722,6,4,3,3.0,4.0,3.0,26,16,2,1,2574,2,83800,0.0,14,8,0,8.0,3,7,7,7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5.826223784024722,8,2,3,1.0,1.0,3.0,33,8,4,1,362,3,24510,1.0,13,8,1,9.0,3,9,0,8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
6.974590584560278,8,1,3,2.0,3.0,3.0,27,10,4,1,3852,3,194190,7.0,14,8,1,5.0,2,3,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6.444717759928333,9,3,3,1.0,3.0,3.0,51,3,2,1,1336,2,190490,7.0,14,8,1,23.0,2,20,15,15,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
6.1454038375725,9,2,3,4.0,3.0,3.0,38,7,3,1,2195,2,76250,1.0,15,8,0,4.0,2,4,0,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.841347612672778,5,3,3,3.0,4.0,3.0,37,23,3,1,575,3,166590,7.0,16,8,1,,2,6,1,3,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6.3567849174475,10,2,3,3.0,1.0,3.0,32,11,2,1,2063,2,44870,1.0,11,8,0,1.0,5,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.824280455153889,15,3,3,4.0,1.0,,26,15,2,1,1786,2,26130,6.0,19,8,1,6.0,2,4,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
5.961054216867222,17,2,3,3.0,2.0,,54,5,2,1,1723,2,40140,2.0,19,8,1,16.0,4,9,7,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
10.4431381079875,6,3,3,4.0,3.0,3.0,55,20,3,1,2278,2,47790,0.0,14,8,1,4.0,6,3,1,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8.253846497099444,19,3,3,3.0,3.0,3.0,43,27,4,1,1609,2,39770,4.0,18,8,1,8.0,3,5,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
9.001659973226111,13,3,3,3.0,3.0,3.0,30,2,4,1,2144,1,20960,7.0,11,8,3,10.0,2,8,1,7,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7.893450468540555,9,2,4,4.0,3.0,3.0,34,7,4,1,2480,1,196260,1.0,21,8,0,15.0,5,15,0,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.8674062918338885,6,3,4,1.0,4.0,3.0,44,4,4,1,3574,5,76320,1.0,21,8,0,10.0,3,10,7,7,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
9.609767960731666,10,4,3,4.0,3.0,3.0,27,2,5,1,3680,1,137700,1.0,18,8,1,8.0,3,8,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
10.869326193663332,3,3,3,1.0,4.0,3.0,37,1,3,1,2958,2,41270,2.0,13,8,1,15.0,2,5,0,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
7.714578313252778,4,1,3,2.0,3.0,3.0,33,28,4,1,2076,1,60910,1.0,15,8,0,5.0,6,5,1,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7.558993752788889,8,4,3,2.0,3.0,3.0,35,10,1,1,3783,1,109030,0.0,11,8,0,6.0,3,5,4,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6.860230923694722,9,3,3,3.0,3.0,3.0,39,12,1,1,1662,1,99910,1.0,16,8,1,8.0,3,8,0,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.480346943328611,8,3,3,3.0,4.0,2.0,31,2,4,1,3139,1,29090,9.0,14,8,2,10.0,2,5,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.99700245426139,8,3,3,4.0,1.0,3.0,55,14,4,1,1483,1,55380,0.0,17,8,0,37.0,2,36,4,13,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9.712416331994444,5,2,3,2.0,2.0,3.0,28,1,2,1,1825,1,22310,1.0,12,8,0,8.0,3,8,7,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
7.186546184738889,12,3,3,4.0,1.0,3.0,34,6,2,1,2060,1,43060,0.0,11,8,0,14.0,2,13,4,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8.22869924141,5,2,3,4.0,4.0,,40,7,3,1,2311,1,28000,3.0,12,8,2,8.0,0,2,2,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5.562757697456389,22,3,3,4.0,2.0,2.0,34,9,2,1,770,1,32800,5.0,13,8,0,7.0,3,5,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6.923985943775,16,4,4,4.0,2.0,3.0,50,9,3,1,3222,2,23220,7.0,25,8,1,4.0,0,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.000273315483889,16,3,3,4.0,4.0,3.0,33,23,4,1,533,4,39830,4.0,12,8,0,9.0,3,3,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6.205682730923611,17,3,3,1.0,3.0,1.0,39,2,3,1,902,2,131940,0.0,11,8,0,10.0,2,9,3,8,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5.710934850513056,23,3,3,4.0,3.0,3.0,38,8,2,1,1411,5,49300,9.0,14,8,0,14.0,0,1,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7.726300758589722,14,2,3,3.0,2.0,3.0,55,9,3,1,1144,2,119160,4.0,15,8,1,35.0,3,10,1,4,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6.960652610441667,18,3,3,1.0,1.0,2.0,51,1,3,1,4263,1,20730,3.0,14,8,1,23.0,4,13,12,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6.430785363676667,20,3,3,3.0,2.0,3.0,32,3,2,1,4109,3,53630,1.0,13,8,0,6.0,4,6,4,1,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
9.755817715305556,17,3,3,2.0,1.0,3.0,45,10,2,1,3717,1,38330,2.0,14,8,0,24.0,1,7,0,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6.387646140115834,7,3,3,3.0,2.0,3.0,42,1,3,1,2301,1,106850,4.0,11,8,3,4.0,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
9.501503792949444,2,3,3,4.0,4.0,3.0,49,23,1,1,4354,2,92410,1.0,19,8,1,7.0,5,7,1,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6.104899598393334,11,1,3,3.0,3.0,3.0,49,21,3,1,938,2,23800,4.0,13,8,0,23.0,3,8,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
7.255681615350277,12,2,4,1.0,3.0,3.0,34,1,4,1,1316,4,41980,1.0,22,8,1,16.0,2,16,2,10,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
6.270796519410833,17,3,3,4.0,2.0,3.0,31,16,4,1,2248,3,42440,9.0,13,8,0,8.0,3,3,0,2,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
7.480872378402222,12,3,3,3.0,3.0,3.0,48,12,4,1,846,1,55620,8.0,13,8,1,18.0,2,8,7,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
6.445033467201944,22,3,4,4.0,3.0,3.0,35,5,3,1,2053,1,57150,6.0,24,8,2,10.0,0,8,1,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6.117572512271111,15,3,4,2.0,1.0,2.0,35,15,3,1,4209,3,65490,1.0,20,8,0,9.0,3,9,1,8,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7.048322177599166,20,3,3,3.0,3.0,3.0,54,5,3,1,1984,2,24780,6.0,11,8,0,13.0,0,9,7,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8.886921017402777,14,3,3,4.0,2.0,4.0,33,7,3,1,398,2,38150,3.0,11,8,1,7.0,3,4,0,3,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7.7661345381525,16,2,3,3.0,1.0,3.0,56,4,3,1,4328,4,25870,4.0,12,8,0,19.0,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
7.376327532351389,16,3,3,4.0,3.0,3.0,33,15,3,1,3393,4,194360,1.0,19,8,2,10.0,4,10,6,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
9.091726907630278,11,1,3,2.0,4.0,2.0,38,19,3,1,1051,2,64740,2.0,13,8,2,20.0,3,4,0,3,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
6.374796965640278,16,3,3,3.0,3.0,3.0,53,7,1,1,1747,2,28590,3.0,18,8,1,32.0,2,5,1,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
9.582788933511669,19,3,3,4.0,3.0,2.0,28,2,3,1,664,1,55770,0.0,19,8,0,5.0,3,4,0,2,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
8.808867692994166,18,3,3,2.0,1.0,3.0,32,10,3,1,1239,2,165980,1.0,13,8,0,10.0,2,10,6,7,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
7.416067603748056,9,3,3,3.0,4.0,3.0,36,5,1,1,1208,1,13590,4.0,12,8,0,17.0,2,5,0,3,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
7.258720437304722,12,2,3,4.0,4.0,2.0,58,2,2,1,4279,1,43850,1.0,13,8,1,40.0,2,40,15,6,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
7.052285809906111,8,3,4,1.0,4.0,3.0,42,8,4,1,2263,1,60620,1.0,22,8,2,12.0,2,12,5,8,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7.6340751896472225,8,3,3,4.0,2.0,3.0,38,19,3,1,2629,2,68930,0.0,17,8,0,16.0,3,15,5,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6.461750334671945,9,3,3,4.0,2.0,3.0,55,23,5,1,2000,3,36970,3.0,13,8,1,23.0,1,3,1,2,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
8.637327086122223,18,2,4,3.0,3.0,3.0,40,8,3,1,1581,1,86280,2.0,20,8,0,8.0,2,6,1,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7.1227253458275,9,3,3,2.0,4.0,4.0,37,8,1,1,207,1,41930,4.0,16,8,1,12.0,5,6,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
8.341576305220833,20,2,3,2.0,4.0,3.0,33,3,4,1,4108,3,16110,0.0,14,8,0,10.0,2,9,8,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
7.613877733154722,10,3,3,3.0,4.0,3.0,21,3,1,1,2365,1,170990,1.0,14,8,1,3.0,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7.250295626952222,5,2,4,1.0,3.0,2.0,42,17,1,1,1186,3,99980,5.0,24,8,2,24.0,3,22,4,14,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8.810211958946667,18,3,3,2.0,2.0,2.0,40,2,4,1,1919,1,65450,4.0,15,8,0,22.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
6.545668228469166,16,3,3,4.0,3.0,3.0,41,6,4,1,3901,1,28210,1.0,17,8,0,10.0,3,10,8,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5.663225122713056,20,3,3,4.0,1.0,2.0,26,15,2,1,3256,2,26130,6.0,19,8,1,6.0,2,4,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
9.122059348505,11,4,3,3.0,4.0,2.0,47,6,4,1,3275,2,63470,1.0,14,8,0,26.0,2,26,3,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
7.163153726015,17,2,3,3.0,3.0,3.0,29,10,3,1,1807,1,34520,1.0,11,8,0,10.0,3,10,0,7,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
5.710493083444722,19,4,4,1.0,4.0,3.0,50,27,3,1,1955,2,33100,4.0,22,8,1,8.0,3,1,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5.854761267291111,21,3,3,2.0,4.0,3.0,30,9,3,1,1359,2,39360,0.0,11,8,1,6.0,3,5,1,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
6.276572958500555,8,3,4,3.0,4.0,3.0,53,19,3,1,3794,2,25590,0.0,25,8,0,34.0,2,33,1,9,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
5.479287148594167,22,3,3,4.0,3.0,3.0,36,15,2,1,1590,1,96790,4.0,12,8,0,6.0,1,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5.891552878179167,9,3,3,3.0,1.0,3.0,24,10,2,1,2310,1,23560,0.0,13,8,0,2.0,5,1,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7.449761267291111,14,3,4,3.0,1.0,4.0,32,24,3,1,435,4,37300,1.0,25,8,1,8.0,4,8,6,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6.8450925925925,18,3,4,4.0,2.0,3.0,38,7,4,1,2024,1,66530,7.0,20,8,1,10.0,2,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
7.216710174029444,16,2,3,2.0,1.0,3.0,26,21,1,1,1961,1,135250,8.0,17,8,1,7.0,4,2,2,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
10.004965417224444,16,2,4,2.0,3.0,3.0,37,1,3,1,141,3,20080,3.0,22,8,0,15.0,5,13,10,7,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6.568506247210833,22,3,4,3.0,1.0,4.0,60,16,3,1,1640,4,23390,4.0,20,8,0,22.0,4,18,13,11,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6.094838241856111,19,4,3,1.0,2.0,1.0,37,15,3,1,3427,2,44850,5.0,11,8,1,15.0,2,1,0,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5.878951360999444,19,2,3,4.0,3.0,1.0,31,29,3,1,828,2,25150,1.0,14,8,0,7.0,3,7,7,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7.457649486836111,11,2,3,1.0,4.0,2.0,35,5,4,1,1793,3,16750,1.0,16,8,0,3.0,6,3,0,2,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
8.768086791610834,3,3,3,3.0,1.0,3.0,45,29,2,1,885,2,29730,1.0,12,8,0,10.0,2,10,1,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
8.2889491298525,17,3,3,4.0,2.0,3.0,58,24,3,1,338,2,43170,7.0,17,8,0,40.0,2,31,13,8,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True
5.964618473895555,18,3,3,1.0,4.0,3.0,28,24,5,1,1872,1,23280,1.0,11,8,2,4.0,3,4,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5.862257920571111,21,3,3,3.0,3.0,3.0,42,1,1,1,1410,2,78790,2.0,11,8,1,11.0,2,5,0,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
5.891221552878055,20,3,4,3.0,1.0,3.0,23,10,3,1,1299,2,64390,3.0,22,8,3,3.0,2,0,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
6.308825301204722,11,3,3,2.0,1.0,2.0,42,7,4,1,2500,2,57140,5.0,11,8,0,10.0,2,0,0,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6.0997289156625,19,2,3,3.0,3.0,3.0,44,5,3,1,785,1,23190,3.0,18,8,0,7.0,4,5,0,3,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
7.868588799642778,4,1,3,1.0,3.0,3.0,23,23,1,1,1778,2,173280,1.0,17,8,1,2.0,2,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6.10411869701,15,3,3,3.0,1.0,3.0,36,1,3,1,4174,1,54860,7.0,12,8,1,10.0,2,5,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
6.164328424810278,23,4,3,2.0,2.0,3.0,40,9,3,1,609,1,45230,5.0,16,8,1,5.0,5,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
8.253817492190834,7,2,3,4.0,3.0,3.0,33,15,4,1,2287,1,62010,2.0,15,8,3,14.0,2,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
8.568799643016389,6,3,4,2.0,4.0,2.0,44,10,3,1,883,3,25190,0.0,21,8,2,23.0,2,22,1,10,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
7.271415662650556,20,2,3,2.0,2.0,2.0,40,6,3,1,3925,3,104820,1.0,11,8,1,21.0,6,21,12,8,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
6.5353023203925,13,3,4,1.0,3.0,1.0,28,11,2,1,2947,2,58130,2.0,20,8,1,5.0,2,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
7.069731146809445,14,3,3,1.0,1.0,3.0,31,8,4,1,1049,3,25520,2.0,18,8,0,9.0,2,3,2,2,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
8.1056938866575,17,1,4,3.0,4.0,1.0,26,1,3,1,3146,2,24260,1.0,22,8,0,1.0,3,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
8.48146140116,9,4,3,2.0,4.0,3.0,38,11,1,1,2766,2,24300,7.0,13,8,2,17.0,2,13,1,9,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
6.791540606871667,16,3,3,2.0,2.0,2.0,27,3,2,1,4050,2,135770,1.0,12,8,1,6.0,2,5,1,2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
6.200130522088333,22,3,3,2.0,3.0,2.0,29,2,3,1,1720,1,41570,1.0,17,8,3,6.0,2,6,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.406439089691944,6,2,4,1.0,3.0,3.0,34,1,4,1,2786,4,41980,1.0,22,8,1,16.0,2,16,2,10,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
8.788284248103333,3,4,3,4.0,3.0,2.0,36,7,2,1,4222,4,144110,0.0,18,8,3,2.0,2,1,0,0,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
7.542733154841389,5,3,3,3.0,4.0,3.0,36,5,1,1,2678,1,13590,4.0,12,8,0,17.0,2,5,0,3,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
6.190346943328611,16,3,3,4.0,4.0,2.0,36,4,2,1,1986,2,44780,0.0,18,8,1,15.0,3,14,7,8,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7.613618920124722,6,2,3,4.0,2.0,3.0,36,16,1,1,4123,2,105960,7.0,15,8,0,18.0,3,4,0,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9.733267514502222,19,4,3,3.0,2.0,3.0,32,1,3,1,1532,3,26620,1.0,11,8,1,13.0,6,13,11,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7.636252788933334,17,3,3,1.0,3.0,3.0,34,4,4,1,2794,5,55620,1.0,15,8,0,9.0,3,9,0,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
8.691863007585834,3,3,3,4.0,4.0,2.0,40,9,3,1,1766,2,20730,0.0,14,8,0,5.0,3,4,2,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5.834030566711111,11,3,3,3.0,3.0,4.0,31,14,2,1,1148,2,23020,4.0,14,8,0,13.0,3,11,4,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
10.268588799642778,3,3,4,4.0,4.0,1.0,35,2,1,1,1889,3,106090,1.0,22,8,0,10.0,3,10,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8.5865785363675,16,3,4,1.0,1.0,2.0,27,7,3,1,632,3,34080,1.0,24,8,0,9.0,2,9,6,8,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6.4058913431502775,14,3,4,1.0,4.0,4.0,29,5,1,1,3808,1,62440,1.0,22,8,0,6.0,3,6,1,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7.122437527889167,10,3,3,3.0,1.0,2.0,56,20,4,1,144,3,53210,9.0,14,8,0,36.0,1,7,7,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6.6252933958052775,7,3,3,3.0,4.0,4.0,33,2,2,1,2859,1,24400,0.0,18,8,3,4.0,4,3,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
8.239059571619721,15,3,3,3.0,4.0,3.0,29,17,4,1,3586,1,65820,1.0,19,8,1,6.0,3,6,1,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
7.5705365908075,14,3,4,2.0,3.0,3.0,35,9,3,1,2637,2,131420,1.0,25,8,2,10.0,4,10,0,8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5.98177264614,17,3,3,2.0,3.0,2.0,35,4,3,1,2343,2,74030,1.0,12,8,1,10.0,4,10,6,8,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7.360838911200278,11,2,3,4.0,1.0,4.0,46,4,3,1,3626,1,26190,6.0,12,8,1,10.0,3,7,5,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5.562235609103055,21,4,3,3.0,4.0,3.0,26,16,2,1,1104,2,83800,,14,8,0,8.0,3,7,7,7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
9.744162204372778,13,2,3,4.0,1.0,3.0,29,3,5,1,454,1,27230,6.0,11,8,1,3.0,2,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
6.938787371708889,9,3,4,3.0,1.0,4.0,60,16,3,1,3110,4,23390,4.0,20,8,0,22.0,4,18,13,11,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7.337105087014722,15,3,4,3.0,3.0,2.0,36,7,3,1,4162,1,92040,6.0,23,8,1,17.0,2,7,7,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6.426741410084722,7,3,3,2.0,1.0,1.0,35,25,1,1,1123,1,54100,0.0,18,8,0,6.0,4,5,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6.3239547077197225,21,2,3,1.0,2.0,3.0,38,5,2,1,50,3,63840,3.0,19,8,2,19.0,4,10,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7.1828547523425,7,2,3,1.0,4.0,3.0,31,28,4,1,934,2,127420,1.0,11,8,0,10.0,4,10,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
5.736896474787778,12,3,3,1.0,1.0,4.0,44,5,3,1,2166,1,63220,4.0,11,8,1,10.0,2,3,1,2,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6.031327532351389,11,3,3,4.0,1.0,3.0,36,2,2,1,926,2,114160,6.0,16,8,0,13.0,2,5,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.8807463186075,20,3,3,2.0,4.0,3.0,33,2,2,1,3395,2,34790,3.0,12,8,0,5.0,3,3,0,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
6.717322623828611,14,2,3,2.0,4.0,3.0,28,2,2,1,3057,3,28580,1.0,12,8,0,7.0,2,7,0,7,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
